,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
10,W175980429801262,175.225333619532,-1.97818194342176,5.48663737134781,0.0439300015568733,8.771415788119269,20.04751030397117,18.920166915460698,18.560628772858095,18.3815310906041,18.230765794300677,23.500034741060496,0.61742009765407,True,,,True,0.0,,,,,,,,,,,,,,0.5386358248565983,21.94654948539124,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-154867.21920604713,67220.3475604527,95,175.91058680185964,-2.2756171096184534,False
11,W175980507402480,175.160623932602,-1.87669553599673,3.65713105074835,0.0218400005251169,8.240298421667314,20.055587699044302,19.180571015743965,18.91010734100421,18.48826029823845,18.87645707420863,22.968684639027927,0.580873386616843,True,,,True,0.0,,,,,,,,,,,,,,0.6923107175055137,14.6285242029934,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-169491.60845222746,90156.27563850951,95,175.91058680185964,-2.2756171096184534,False
12,W176971013709568,175.238420458073,-2.28601886240637,2.17796572835791,0.048599999397993,9.721789877572544,19.576057310174512,18.072303061704517,17.382919780139098,17.05735144418543,16.859266203974556,20.31604966977636,0.030419695262725,True,,,True,0.0,,,,,,,,,,,,,,1.0149516175190882,8.71186291343164,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-151909.59369578122,-2350.796130069191,95,175.91058680185964,-2.2756171096184534,False
13,W176970919306732,175.317115105995,-2.52236216585595,3.579236501297,0.0197999998927116,8.261463874562157,19.53228526491365,18.374724333588425,18.023179285178394,17.87826514145466,17.78322032317663,22.035005945612575,0.495614121063944,True,,,True,0.0,,,,,,,,,,,,,,0.4964591921337664,14.316946005188,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-134124.603265411,-55764.382709674246,95,175.91058680185964,-2.2756171096184534,False
14,W176970545409982,175.628973140678,-2.25153752558472,5.76012534842601,0.047699999064207,11.02194467156287,17.112481089919665,15.20786689271317,14.39427479571427,14.038744337568293,13.74074593657306,19.43930914937244,0.267227805714719,True,,,True,0.0,,,,,,,,,,,,,,1.1691225551448792,23.04050139370404,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-63644.687427050085,5441.985991623734,95,175.91058680185964,-2.2756171096184534,False
15,W176970452213850,175.706647656206,-1.92921467665942,2.77172884312796,0.0444220304489135,9.254415077187426,18.578134341968862,17.479018865945125,17.19931007740346,17.03359273978887,16.939225660090212,20.65593846514831,0.293366535560436,True,,,True,0.0,,,,,,,,,,,,,,0.4454261261562564,11.08691537251184,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-46090.24691772152,78286.94984874154,95,175.91058680185964,-2.2756171096184534,False
16,W176980610007126,176.075066988631,-1.48954038893356,2.10297462449292,0.0278999991714954,8.860028480573005,20.05090455915473,18.67196454152228,18.051501388140053,17.793115184324158,17.621380323120114,20.908546231430652,0.4057105580165859,True,,,True,0.0,,,,,,,,,,,,,,0.8788493571981206,8.41189849797168,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,37172.522210326635,177653.33887478593,95,175.91058680185964,-2.2756171096184534,False
17,W177970425506543,176.729015066909,-2.53810474568128,2.94454760503938,0.0275999996811151,9.214650161131262,18.17511952519017,17.101916514375983,16.680878321289434,16.46178697845702,16.386800105743763,20.268845903178377,0.2610677493073969,True,,,True,0.0,,,,,,,,,,,,,,0.6401295359189625,11.77819042015752,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,8.0,184964.787901156,-59322.205750198795,95,175.91058680185964,-2.2756171096184534,False
18,W177971145106397,176.128762640655,-2.55023819206353,3.07073969645135,0.046399999409914,9.675731376010724,17.52236432849171,16.484099786452838,16.21267582866937,16.051012617484556,16.004622610258707,19.891765526865957,0.076203506997916,True,,,True,0.0,,,,,,,,,,,,,,0.4330871689682816,12.2829587858054,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,8.0,49307.73956775152,-62064.36463258735,95,175.91058680185964,-2.2756171096184534,False
19,W180970444912495,179.712752354415,-2.04212068008836,5.52383344126818,0.0204000007361173,9.04474701188746,18.724389891671187,17.353590445906043,16.7696179781977,16.54189298651176,16.33847209639255,21.72369553460296,0.123547810877894,True,,,True,0.0,,,,,,,,,,,,,,0.811697459394285,22.09533376507272,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,86965.98298431878,-2512.9068223291247,96,179.3279471199711,-2.0310016233523904,False
20,W179970440005468,178.716934863116,-2.6276893134843,3.80536929143777,0.0575999990105629,9.948204018163509,18.66894674355006,17.416239477117195,16.849583422822676,16.563547114799945,16.377085485816934,20.994442150500035,0.28738252526845,True,,,True,0.0,,,,,,,,,,,,,,0.8526923623172493,15.22147716575108,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-138088.77004925368,-134851.41796981156,96,179.3279471199711,-2.0310016233523904,False
